Verfasser*in,Verfasser*in GND,Körperschaft Verfasser*in,Körperschaft Verfasser*in GND,Adressat*in,Adressat*in GND,Körperschaft Adressat*in,Körperschaft Adressat*in GND,Art/Umfang,Physical Description,Beilagen,Enclosures,Datierung Original,Date original,Datierung erschlossen,Date supplied/verified,Datum normalisiert,Poststempel,Entstehungsort Original,Entstehungsort erschlossen,Postanschrift (original),Sprache,Beschreibstoff,Writing Material,Schreibstoff,Writing Instrument,Schreiberhand,Maße,Standort GND,Signatur,Provenienz,Erwerbung,Acquired,Beteiligte,Beteiligte (GND),Hinweis,Note(s),Postanschrift normalisiert,Anmerkungen
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,28. April 1938.,28. April 1938.,,,1938-04-28,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.204,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Hauptpostlagernd",
"Reichner, Herbert",http://d-nb.info/gnd/116402873,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,2. Mai 38.,2. Mai 38.,,,1938-05-02,,Zürich,,,GER,Briefpapier Herbert Reichners,Herbert Reichner stationery,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Herbert Reichner,15x21 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.205,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street","Unterstreichungen, Ergänzungen und Unterschrift mit schwarzer Tinte"
"Weisflog, Heinrich",http://d-nb.info/gnd/116402873,Rechtsanwälte Dr. H. Weisflog und Dr. Werner Weisflog,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,3. Mai 1938.,3. Mai 1938.,,,1938-05-03,,Zürich,,,GER,Briefpapier der Rechtsanwälte Dr. H. Weisflog und Dr. Werner Weisflog,Stationery of the lawyers Dr. H. Weisflog and Dr. Werner Weisflog,"schwarzes Farbband, violette Stempelfarbe, schwarze Tinte","black ribbon, purple stamp ink, black ink",Heinrich Weisflog,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.206,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 4 Blatt","1 letter, typescript carbon copy, 4 leaves",,,3. Mai 1938.,3. Mai 1938.,,,1938-05-03,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte, violette Stempelfarbe","black carbon paper, purple ink, purple stamp ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.207,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,Olten,"Korrekturen und Ergänzungen mit lila Tinte; Rostflecken einer Büroklammer links oben; Blatt 1+3 rechts oben ""REGISTERED"" Stempel; Brief in 2-facher Ausführung vorhanden"
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,3. Mai 1938.,3. Mai 1938.,,,1938-05-03,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Stefan Zweig,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.208,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, St. Peterstraße 18",Ergänzungen mit lila Tinte; Rostflecken von Büroklammern auf Seite 2 rechts oben
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,Rechtsanwaltskanzlei H. Weisflog,,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,4. Mai 1938.,4. Mai 1938.,,,1938-05-04,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.209,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, Talacker 48",Korrekturen und Anmerkungen mit lila Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",Brief an die Vereinigung Schweizer Verleger (= Verein schweizerischer Verlagsbuchhändler),Letter to Vereinigung Schweizer Verleger (= Verein schweizerischer Verlagsbuchhändler),4. Mai 1938.,4. Mai 1938.,,,1938-05-04,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.210,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Limmatkai 50",
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Stauffacher, Werner",,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,4. Mai 1938.,4. Mai 1938.,,,1938-05-04,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.211,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, St. Peterstraße 18",
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,4. Mai 1938.,4. Mai 1938.,,,1938-05-04,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Stefan Zweig,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.212,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Hauptpostlagernd",Korrekturen und Ergänzungen mit lila Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Stauffacher, Werner",,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,5. Mai 1938,5. Mai 1938,,,1938-05-05,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.213,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, St. Peterstraße 18",
,,Allert de Lange - Deutsche Verlagsabteilung,http://d-nb.info/gnd/2077551-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,5. Mai 1938,5. Mai 1938,,,1938-05-05,,Amsterdam,,,GER,Briefpapier Allert de Lange - Deutsche Verlagsabteilung,Allert de Lange - Deutsche Verlagsabteilung stationary,"schwarzes Farbband, Bleistift","black ribbon, pencil",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.214,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit Bleistift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Rechtsanwälte Dr. H. und W. Weisflog,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,5. Mai 1938.,5. Mai 1938.,,,1938-05-05,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.215,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Talacker 48",
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,5. Mai 1938.,5. Mai 1938.,,,1938-05-05,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Stefan Zweig,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.216,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Hauptpostlagernd",Korrekturen und Unterstreichungen mit Bleistift; ebenso Korrekturen mit Schreibmaschine
"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,6. Mai 1938.,6. Mai 1938.,,,1938-05-06,,Zürich,,,GER,Briefpapier Rascher & CIE. A.=G. Verlag,Rascher & CIE. A.=G. Verlag stationary,"schwarzes Farbband, violette Stempelfarbe, blaue Tinte","black ribbon, purple stamp ink, blue ink",Max Rascher,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.217,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit blauer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",Liste der Empfänger,List of recipients,9. Mai 1938.,9. Mai 1938.,,,1938-05-09,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchlagpapier, Bleistift, schwarze Tinte","black carbon paper, pencil, black ink",Lotte Altmann,"20x25 cm, 21x28 cm",http://d-nb.info/gnd/1047605287,SZ-AAP/B1.218,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,"Der Brief wurde außerdem gesendet an: Meulenhoff & Co., Boek & Kunsthandel M. Dykhoffz NV, Libr. Internationale „Eda“, Béla Somló, Fa. Literaria, Klara Modern, Buchhandlung Jul. Kittls Nachf., Brüder Wltžek, Buchhandlung – Zeitungsvertrieb ","Letter was also sent to: Meulenhoff & Co., Boek & Kunsthandel M. Dykhoffz NV, Libr. Internationale „Eda“, Béla Somló, Fa. Literaria, Klara Modern, Buchhandlung Jul. Kittls Nachf., Brüder Wltžek, Buchhandlung – Zeitungsvertrieb ",,"Korrekturen, Anmerkungen und Unterstreichungen mit Schreibmaschine und schwarzer Tinte; Brief versendet an handschriftlich mit Bleistift vermerkt: Meulenhoff, Dijkhoffz, Schweiz. Vereinsortiment, Bela Somlo,  Fa. Julius Kittls Nachf., Gebr. Wltžek; Rostflecken einer Büroklammer links oben"
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,10. Mai 1938.,10. Mai 1938.,,,1938-05-10,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, schwarze Tinte","black carbon paper, black ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.219,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, Limmatkai 50",Anmerkungen mit schwarzer Tinte; Rostflecken von Büroklammern links oben
"Weisflog, Heinrich",http://d-nb.info/gnd/116402873,Rechtsanwälte Dr. H. Weisflog und Dr. Werner Weisflog,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 3 Blatt","1 letter, typescript, 3 leaves",,,10. Mai 1938.,10. Mai 1938.,,,1938-05-10,,Zürich,,,GER,Briefpapier der Rechtsanwälte Dr. H. Weisflog und Dr. Werner Weisflog,Stationery of the lawyers Dr. H. Weisflog and Dr. Werner Weisflog,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Heinrich Weisflog,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.220,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Rostflecken einer Büroklammer auf Blatt 1 links oben; Unterschrift mit schwarzer Tinte
,,Boek & Kunsthandel M. Dykhoffz NV,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,10 Mei 1938,10 Mei 1938,,,1938-05-10,,Amsterdam,,,GER,Briefpapier des Boek & Kunsthandel M. Dykhoffz,Boek & Kunsthandel M. Dykhoffz stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,20x14 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.221,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Spuren von verwischtem Bleistift auf Dokument; Unterschrift mit schwarzer Tinte
,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,10. Mai 1938.,10. Mai 1938.,,,1938-05-10,,Olten,,,GER,Briefpapier Schweizerisches Vereinssortiment Olten,Schweizerisches Vereinssortiment Olten stationary,"schwarzes Farbband, schwarze Tinte, violette Tinte ","black ribbon, black ink, purple ink",Stefan Zweig,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.222,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Notizen Stefan Zweigs auf der Rückseite des Briefbogens,Notes by Stefan Zweig on verso,"London, 49 Hallam Street","Korrekten und Unterschrift mit schwarzer Tinte; händischer Adressvermerk auf der Rückseite mit lila Tinte durch Zweig, Stefan"
"Somló, Béla",http://d-nb.info/gnd/117476684,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,1938 Mai 11,1938 Mai 11,,,1938-05-11,,Budapest,,,GER,Briefpapier Somló Béla,Somló Béla stationary,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",,21x15 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.223,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Korrekturen und Unterschrift mit blauer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Weisflog, Heinrich",http://d-nb.info/gnd/116402873,Rechtsanwälte Dr. H. Weisflog und Dr. Werner Weisflog,,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,12. Mai 1938.,12. Mai 1938.,,,1938-05-12,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.224,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Talacker 48",Korrekturen im Text mit Schreibmaschine; Rostflecken einer Büroklammer links oben
"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,12. Mai 1938.,12. Mai 1938.,,,1938-05-12,,Zürich,,,GER,Briefpapier des Rechtsanwalts Dr. W. Stauffacher,Stationery of the lawyer Dr. W. Stauffacher,"schwarzes Farbband, Bleistift","black ribbon, pencil",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.225,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit Bleistift
,,Buchhandlung Jul. Kittls Nachf.,http://d-nb.info/gnd/107308213X,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,12. V. 1938,12. V. 1938,,,1938-05-12,,Mährisch-Ostrau,,,GER,Briefpapier der Buchhandlung Jul. Kittls Nachf.,Buchhandlung Jul. Kittls Nachf. stationary,"schwarzes Farbband, rote Stempelfarbe, schwarzer Farbstift","black ribbon, red stamp ink, black crayon",,21x15 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.226,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzem Farbstift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,12. Mai 1938.,12. Mai 1938.,,,1938-05-12,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.227,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,Weiterer Durchschlag vorhanden,Second carbon copy attached,"Zürich, Limmatkai 50",Anmerkungen mit Bleistift; Rostflecken von Büroklammern links oben; Brief ist in zweifacher Ausführung vorhanden
,,"Brüder Wltžek, Buchhandlung – Zeitungsvertrieb ",,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,12. Mai 1938.,12. Mai 1938.,,,1938-05-12,,Brünn,,,GER,"Briefpapier Brüder Wltžek, Buchhandlung – Zeitungsvertrieb ","Brüder Wltžek, Buchhandlung – Zeitungsvertrieb stationary","schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x29 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.228,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,12. Mai 1938.,12. Mai 1938.,,,1938-05-12,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.229,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,Weiterer Durchschlag vorhanden,Second carbon copy attached,Olten,Korrekturen mit Schreibmaschine; Unterstreichungen mit Bleistift; Rostflecken von Büroklammern links oben; Brief ist in zweifacher Ausführung vorhanden
"Rascher, Max",http://d-nb.info/gnd/116335602,Rascher und Cie.,http://d-nb.info/gnd/2001535-5,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,13. Mai 1938.,13. Mai 1938.,,,1938-05-13,,Zürich,,,GER,Briefpapier Rascher & CIE. A.=G. Verlag,Rascher & CIE. A.=G. Verlag stationary,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",Max Rascher,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.230,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift und Unterstreichungen mit blauer Tinte; Rostflecken von Büroklammern links oben
,,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,14. Mai 1938,14. Mai 1938,,,1938-05-14,,Amsterdam,,,GER,Briefpapier des Import-Boekhandel Meulenhoff & Co.,Import-Boekhandel Meulenhoff & Co. stationary,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.231,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,Der Brief ist nicht unterzeichnet,Letter is unsigned,"London, 49 Hallam Street",Korrektur mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. Mai 1938.,14. Mai 1938.,,,1938-05-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.232,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,Olten,Korrekturen und Anmerkungen mit lila Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Stauffacher, Werner",,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. Mai 1938.,14. Mai 1938.,,,1938-05-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.233,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, St. Peterstraße 18",Anmerkungen mit Schreibmaschine 
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,Rascher & CIE.,http://d-nb.info/gnd/2001535-5,,,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,15.Mai 1938.,15.Mai 1938.,,,1938-05-15,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.234,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,2 weitere Durchschläge vorhanden,2 carbon copies attached,"Zürich, Limmatkai 50",Korrekturen und Anmerkungen mit lila Tinte; Brief ist in dreifacher Ausführung vorhanden
"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,16. Mai 1938.,16. Mai 1938.,,,1938-05-16,,Zürich,,,GER,Briefpapier des Rechtsanwalts Dr. W. Stauffacher,Stationery of the lawyer Dr. W. Stauffacher,"schwarzes Farbband, Bleistift","black ribbon, pencil",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.235,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit Bleistift
"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,16. Mai 1938.,16. Mai 1938.,,,1938-05-16,,Zürich,,,GER,Briefpapier des Rechtsanwalts Dr. W. Stauffacher,Stationery of the lawyer Dr. W. Stauffacher,"schwarzes Farbband, Bleistift","black ribbon, pencil",,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.236,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Korrekturen und Unterschrift mit Bleistift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,"Stauffacher, Werner",,Rechtsanwalt Dr. W. Stauffacher,,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,18. Mai 1938.,18. Mai 1938.,,,1938-05-18,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.237,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, St. Peterstraße 18",Anmerkungen mit Bleistift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Meulenhoff & Co.,http://d-nb.info/gnd/142661-8,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,18. Mai 1938.,18. Mai 1938.,,,1938-05-18,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.238,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Amsterdam, Rokin 44",
Schweizerisches Vereinssortiment Olten,http://d-nb.info/gnd/2021755-9,,,"Modern, Klara",http://d-nb.info/gnd/1299371515,Buchhandlung Klara Modern,,"1 Kartenbrief, Typoskript, 1 Blatt","1 card letter, typescript, 1 leaf",,,18. 5. 38.,18. 5. 38.,,,1938-05-18,,Olten,,,GER,Schreibmaschinenpapier,Typewriter paper,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",,15x15 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.239,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 1 Granville Square",Unterschrift mit schwarzer Tinte; Poststempel auf der Rückseite
